pl_name,stars,moons,disc_year,orbital period,radius,mass,equilibrium temp,solar radius,solar mass,rotational velocity,distance,gaia magnitude
Kepler-709 b,1,0,2016,16.08524954,2.92,8.85,613,0.77,0.8,,664.843,15.1971
Kepler-710 b,1,0,2016,4.34728553,1.88,4.19,1174,0.91,0.94,,1448.34,15.0109
Kepler-711 b,1,0,2016,23.58914398,3.41,11.5,487,0.8,0.84,,624.575,15.3293
Kepler-712 b,1,0,2016,21.02247699,3.41,11.5,521,0.78,0.84,,872.493,15.8543
Kepler-712 c,1,0,2016,226.89047,4.85,21,236,0.78,0.84,,872.493,15.8543
Kepler-713 b,1,0,2016,7.411141,2.48,6.71,905,0.99,0.98,,1089.87,15.0191
Kepler-714 b,1,0,2016,8.09888799,9.67,67.6,986,1.12,1.09,,2083.37,15.2407
Kepler-715 b,1,0,2016,10.00652995,3.75,13.5,876,1.04,1.04,,1327.44,15.0333
Kepler-716 b,1,0,2016,10.37168453,2.9,8.75,720,0.78,0.83,,635.009,15.1555
Kepler-716 c,1,0,2020,3.96999,1.393,2.52,992,0.74,0.83,,635.009,15.1555
Kepler-717 b,1,0,2016,4.40840023,2.42,6.44,1139,0.85,0.88,,2805.48,15.6239
Kepler-718 b,1,0,2016,2.0523499,16.56,41600,1497,1.3,1.18,,1302.33,15.2456
Kepler-719 b,1,0,2016,5.00731778,8.52,54.5,998,0.98,0.99,,2497.51,15.9037
Kepler-720 b,1,0,2016,4.70832654,8.41,53.4,1162,0.92,0.95,,1065.37,15.1635
Kepler-721 b,1,0,2016,5.39202539,2.64,7.46,850,0.78,0.82,,926.598,15.6428
Kepler-722 b,1,0,2016,4.09357325,2.63,7.41,1182,1.05,1.03,,1239.5,15.3733
Kepler-722 c,1,0,2016,105.144749,2.82,8.35,401,1.05,1.03,,1239.5,15.3733
Kepler-723 b,1,0,2016,4.08227507,12.19,,1016,0.89,0.92,,1071.8,15.201
Kepler-724 b,1,0,2016,3.31494634,3.29,10.8,1155,0.86,0.9,,853.119,15.1206
Kepler-725 b,1,0,2016,39.64317811,10.63,79.4,472,0.84,0.88,,758.469,14.9929
Kepler-726 b,1,0,2016,21.80451088,3.26,10.7,543,0.85,0.88,,762.081,15.035
Kepler-727 b,1,0,2016,5.15448442,2.53,6.94,964,0.86,0.89,,831.842,15.352
Kepler-728 b,1,0,2016,5.74347727,3.34,11.1,982,0.93,0.95,,1765.23,15.5249
Kepler-729 b,1,0,2016,3.16635371,3.58,12.5,1273,0.91,0.94,,1921.15,15.5472
Kepler-730 b,1,0,2016,6.49168281,12.33,,1219,1.41,1.05,,1935.04,15.6113
Kepler-730 c,1,0,2018,2.85188338,1.569,3.09,1607,1.41,1.05,,1935.04,15.6113
Kepler-731 b,1,0,2016,3.85560355,13.88,,1212,1.06,1.03,,1257.16,15.2848
Kepler-732 b,1,0,2016,9.46781405,2.18,5.39,407,0.46,0.49,,174.826,15.0519
Kepler-732 c,1,0,2016,0.89304124,1.27,2.15,893,0.46,0.49,,174.826,15.0519
Kepler-733 b,1,0,2016,20.83424726,2.82,8.35,595,0.86,0.9,,916.706,15.3954
Kepler-734 b,1,0,2016,6.10485286,3.56,12.4,784,0.78,0.85,,1157.21,14.4119
Kepler-735 b,1,0,2016,11.51516988,2.95,9.01,657,0.8,0.85,,695.059,15.3849
Kepler-736 b,1,0,2016,3.60147201,2.93,8.91,996,0.81,0.86,,1005.43,15.7425
Kepler-737 b,1,0,2016,28.59915399,1.96,4.5,298,0.48,0.51,,205.118,15.1457
Kepler-738 b,1,0,2016,24.58721573,2.5,6.8,530,0.82,0.86,,1113.65,15.5908
Kepler-739 b,1,0,2016,12.53248465,3.32,11,775,0.9,0.93,,1370.65,15.4527
Kepler-74 b,1,0,2013,7.340711,10.76,200.22,1078,1.12,1.18,5,1177.55,14.3652
Kepler-740 b,1,0,2016,3.58410122,4.57,18.9,1131,0.87,0.91,,1442.02,15.9235
Kepler-741 b,1,0,2016,7.03902374,2.97,9.11,1051,1.24,1.16,,1661.87,15.0455
Kepler-742 b,1,0,2016,8.36086824,3.24,10.6,690,0.71,0.76,,489.253,15.1722
Kepler-743 b,2,0,2016,3.17926292,1.21,1.92,1101,0.85,0.94,,278.987,12.5411
Kepler-744 b,1,0,2016,12.06222443,1.62,3.26,750,0.93,0.94,,449.964,13.5843
Kepler-745 b,1,0,2016,9.93143556,2.16,5.31,931,1.04,1.04,,1780.38,15.1634
Kepler-746 b,1,0,2016,3.48159251,1.11,1.41,1156,0.93,0.91,,450,13.6111
Kepler-747 b,1,0,2016,35.61760587,5.27,24.1,456,0.78,0.82,,3347.16,15.7244
Kepler-748 b,1,0,2016,7.40742793,2.52,6.9,938,1.1,1.07,,1705.99,15.2186
Kepler-749 b,1,0,2016,17.31716585,3.1,9.8,454,0.75,0.79,,721.027,15.7728
Kepler-75 b,1,0,2013,8.8849116,11.77,3209.9,767,0.89,0.91,3.5,835.356,15.1789
Kepler-750 b,1,0,2016,9.42887179,3.07,9.64,1163,1.23,1.15,,1296.02,14.467
Kepler-750 c,1,0,2016,4.08899022,1.62,3.26,1537,1.23,1.15,,1296.02,14.467
Kepler-751 b,1,0,2016,17.44490636,2.46,6.62,679,0.84,0.87,,760.43,14.98
Kepler-752 b,1,0,2016,18.82747265,2.81,8.3,632,0.83,0.87,,1232.29,15.7185
Kepler-753 b,1,0,2016,5.74772501,1.91,4.31,641,0.65,0.68,,274.767,14.4746
Kepler-754 b,1,0,2016,14.5596237,2.01,4.7,758,1.08,1.06,,1770.27,15.1258
Kepler-755 b,2,0,2016,1.26909037,1.76,3.75,1331,0.77,0.82,,399.034,14.0242
Kepler-755 c,2,0,2016,2.85313364,1.26,2.13,1016,0.77,0.82,,399.034,14.0242
Kepler-756 b,1,0,2016,1.22486632,1.12,1.46,1741,0.79,0.82,,852,15.3912
Kepler-757 b,1,0,2016,1.02267882,1.36,2.42,1734,1.13,1.08,,1068.68,14.7637
Kepler-758 b,1,0,2016,12.1097104,2.48,6.71,1005,1.42,1.16,,1502.32,14.3267
Kepler-758 c,1,0,2016,4.75793986,1.69,3.5,1372,1.42,1.16,,1502.32,14.3267
Kepler-758 d,1,0,2016,20.4966197,2.12,5.14,843,1.42,1.16,,1502.32,14.3267
Kepler-758 e,1,0,2016,8.1934719,1.53,2.96,1144,1.42,1.16,,1502.32,14.3267
Kepler-759 b,1,0,2016,41.805985,2.27,5.77,533,1.04,1.04,,1073.48,14.7869
Kepler-76 b,1,0,2013,1.5449298,15.244,638.8383,2140,1.32,1.2,6.5,822.96,13.2755
Kepler-760 b,1,0,2016,8.70419416,3.06,9.59,748,0.85,0.89,,792.336,15.0731
Kepler-760 c,1,0,2016,2.46697439,1.48,2.79,1139,0.85,0.89,,792.336,15.0731
Kepler-761 b,1,0,2016,10.12804789,2.03,4.78,767,0.93,0.95,,830.707,14.7087
Kepler-762 b,1,0,2016,3.7705521,12.68,,1302,1.08,1.06,,1898.26,15.4266
Kepler-763 b,1,0,2016,1.19655156,1.22,1.98,1414,0.8,0.84,,962.459,15.6824
Kepler-763 c,1,0,2023,4.09667624,1.42,2.6,938,0.84,0.8,,962.459,15.6824
Kepler-763 d,1,0,2023,6.50327035,1.67,3.43,804,0.84,0.8,,962.459,15.6824
Kepler-764 b,1,0,2016,7.33683936,1.64,3.33,875,0.89,0.92,,1047.84,15.3002
Kepler-765 b,1,0,2016,27.6655226,2.43,6.48,641,1.06,1.05,,1076.28,14.5996
Kepler-766 b,1,0,2016,6.10027804,3.39,11.4,990,1.15,1.1,,2297.62,15.648
Kepler-767 b,1,0,2016,161.5280101,6.64,35.7,366,0.94,0.96,,2251.03,15.4176
Kepler-768 b,1,0,2016,11.3910025,1.79,3.86,618,0.78,0.82,,784.56,15.7232
Kepler-769 b,1,0,2016,7.42608998,2.92,8.85,1037,1.28,1.19,,1169.57,14.7604
Kepler-769 c,1,0,2016,15.9870174,1.79,3.86,803,1.28,1.19,,1169.57,14.7604
Kepler-77 b,1,0,2013,3.57878087,10.761,136.661,1440,0.99,0.95,1.5,639.411,13.9172
Kepler-770 b,1,0,2016,18.92540274,2.3,5.9,1171,0.92,0.94,,930.457,14.5966
Kepler-770 c,1,0,2016,1.47532231,1.2,1.87,2740,0.92,0.94,,930.457,14.5966
Kepler-770 d,1,0,2016,4.15244722,1.4,2.54,1941,0.92,0.94,,930.457,14.5966
Kepler-771 b,1,0,2016,8.73485836,1.82,3.97,890,1.05,1.03,,1393.85,14.7461
Kepler-772 b,1,0,2016,12.99207337,1.82,3.97,866,1.11,0.98,,1130.21,13.9556
Kepler-773 b,1,0,2016,3.74910006,1.43,2.63,1160,1.01,1.04,,547.026,13.2797
Kepler-774 b,1,0,2016,11.0895723,3.17,10.2,1422,2.42,1.57,,917.804,12.7699
Kepler-775 b,1,0,2016,0.97486893,1.19,1.81,1612,0.84,0.92,,398.676,13.4673
Kepler-776 b,1,0,2016,4.89718784,1.28,2.18,904,0.78,0.83,,727.904,15.42
Kepler-777 b,1,0,2016,5.72812599,1.47,2.76,569,0.56,0.58,,443.106,15.9397
Kepler-778 b,1,0,2016,3.75574426,1.68,3.46,977,0.77,0.81,,938.168,15.7514
Kepler-779 b,2,0,2016,7.09714223,0.92,0.721,425,0.44,0.46,,283.155,15.6335
Kepler-78 b,2,0,2013,0.35500745,1.201,1.68,2223,0.75,0.78,2.6,124.376,11.5287
Kepler-780 b,1,0,2016,0.67737516,0.89,0.64,2099,1.02,1.01,,557.652,13.3393
Kepler-781 b,1,0,2016,13.2140732,2.89,8.7,629,0.78,0.81,,1064.47,15.9511
Kepler-782 b,1,0,2016,158.6853308,3.21,10.4,350,1.01,0.98,,446.844,12.7304
Kepler-783 b,1,0,2016,4.29264638,0.78,0.399,991,0.89,0.93,,516.09,13.9378
Kepler-783 c,1,0,2020,7.05395,2.332,6.04,840,0.87,0.94,,516.09,13.9378
Kepler-784 b,1,0,2016,31.5922646,1.58,3.12,688,1.32,1,4.8,1303.72,13.2634
Kepler-784 c,1,0,2023,17.157236,1.55,3.02,844,1.49,1.02,4.8,1303.72,13.2634
Kepler-785 b,1,0,2016,1.97376093,13.02,,753,0.71,0.77,,642.051,15.7615
Kepler-786 b,1,0,2016,53.5293487,2.43,6.48,348,0.74,0.81,,485.318,14.9463
Kepler-787 b,1,0,2016,0.9283105,1.28,2.18,1115,0.62,0.65,,503.568,15.8612
Kepler-788 b,1,0,2016,8.39846269,2.55,7.04,984,1.23,1.16,,1775.8,15.2595
Kepler-789 b,1,0,2016,8.63847725,2.12,5.14,1419,1.02,1.01,,1480.16,14.5085
Kepler-79 b,1,0,2012,13.4845,3.47,10.9,929,1.3,1.17,,1020.72,13.8825
Kepler-79 c,1,0,2012,27.4029,3.72,5.9,734,1.3,1.17,,1020.72,13.8825
Kepler-79 d,1,0,2014,52.0902,7.16,6,592,1.3,1.17,,1020.72,13.8825
Kepler-79 e,1,0,2014,81.0659,3.49,4.1,511,1.3,1.17,,1020.72,13.8825
Kepler-790 b,1,0,2016,13.73469807,2.18,5.39,634,0.8,0.84,,703.168,15.1947
Kepler-791 b,1,0,2016,14.5539759,3.05,9.53,939,1.47,1.3,,1266.34,14.3687
Kepler-792 b,1,0,2016,11.30119217,1.96,4.5,852,1.12,1.09,,1425.47,14.976
Kepler-793 b,1,0,2016,4.24153639,1.37,2.45,1177,0.97,0.98,,985.699,14.601
Kepler-794 b,1,0,2016,11.13125132,2.11,5.1,952,1.38,1.19,,931.192,13.442
Kepler-795 b,2,0,2016,29.6193421,1.68,3.46,580,0.96,0.94,,492.122,13.3107
Kepler-796 b,1,0,2016,6.40087618,1.3,2.24,1109,1.09,0.93,,817.584,12.9866
Kepler-797 b,1,0,2016,27.07237711,2.17,5.35,605,0.95,0.96,,1315.26,14.5416
Kepler-798 b,1,0,2016,13.71933369,2.39,6.3,864,1.29,1.19,,972.274,14.1648
Kepler-799 b,1,0,2016,133.4605235,6.88,37.9,433,0.93,0.95,,1509.084,
Kepler-799 c,1,0,2021,15.19419956,2.781,8.15,893,1.59,1.03,,1509.084,
Kepler-8 b,1,0,2010,3.5224991,15.872,187.5197,1680,1.49,1.21,10.5,1021.87,13.5299
Kepler-80 b,1,0,2012,7.05246,2.67,6.93,547,0.68,0.73,,369.451,14.7555
Kepler-80 c,1,0,2012,9.52355,2.74,6.74,495,0.68,0.73,,369.451,14.7555
Kepler-80 d,1,0,2014,3.07222,1.53,6.75,722,0.68,0.73,,369.451,14.7555
Kepler-80 e,1,0,2014,4.64489,1.6,4.13,629,0.68,0.73,,369.451,14.7555
Kepler-80 f,1,0,2016,0.9867873,1.21,1.92,1054,0.68,0.73,,369.451,14.7555
Kepler-80 g,1,0,2017,14.64558,1.13,1.51,418,0.68,0.83,,369.451,14.7555
Kepler-800 b,1,0,2016,14.13176026,2.85,8.5,675,0.82,0.85,,1019.26,15.7477
Kepler-801 b,1,0,2016,11.41928253,2,4.66,419,0.63,0.67,,440.426,15.2759
Kepler-802 b,1,0,2016,40.0587473,3.54,12.3,489,0.9,0.93,,780.585,14.8111
Kepler-803 b,1,0,2016,50.28638192,3.79,13.8,543,1.12,1.05,,639.771,13.63
Kepler-804 b,1,0,2016,14.37457351,1.94,4.42,779,1.05,1.01,,649.65,13.7361
Kepler-804 c,1,0,2016,9.65185017,1.14,1.55,890,1.05,1.01,,649.65,13.7361
Kepler-805 b,1,0,2016,30.8638931,2.89,8.7,743,1.65,1.19,,638.49,12.5048
Kepler-806 b,1,0,2016,8.09219642,1.14,1.55,1089,1.16,0.99,,361.896,11.5909
Kepler-808 b,1,0,2016,0.63133235,1.46,2.73,1322,0.71,0.76,,321,14.3539
Kepler-809 b,1,0,2016,55.63934,3.01,9.32,478,0.98,0.99,,961.405,14.6798
Kepler-81 b,1,0,2012,5.955,2.42,17.2,635,0.59,0.64,,348.291,15.004
Kepler-81 c,1,0,2012,12.04,2.37,4.3,502,0.59,0.64,,348.291,15.004
Kepler-81 d,1,0,2014,20.837846,1.21,1.92,418,0.59,0.65,,348.291,15.004
Kepler-810 b,1,0,2016,4.59725385,1.93,4.38,1105,1.04,1.03,,1458.59,15.7606
Kepler-811 b,1,0,2016,23.58447697,2.7,7.75,730,1.24,1.01,,985.041,13.9578
Kepler-812 b,1,0,2016,10.11716531,3.55,12.3,1163,1.71,1.45,,1482.74,13.7493
Kepler-813 b,1,0,2016,19.12947337,2.14,5.22,817,0.93,0.95,,840,14.5352
Kepler-814 b,1,0,2016,6.1469851,2.12,5.14,1164,1.22,1.15,,2055.77,14.6655
Kepler-815 b,1,0,2016,8.57503552,4.11,15.8,1374,3.42,1.25,,1259.28,13.2306
Kepler-816 b,1,0,2016,10.50682565,10.24,74.5,668,0.85,0.9,,983.697,15.9357
Kepler-817 b,1,0,2016,3.99010623,9.03,60.2,1124,1.03,1.03,,1484.46,15.5969
Kepler-818 b,1,0,2016,10.03538581,5.11,22.9,786,0.92,0.94,,925.037,15.0569
Kepler-819 b,1,0,2016,33.1995648,2.76,8.05,485,0.81,0.86,,664.306,15.0662
Kepler-82 b,1,0,2012,26.44,4.07,12.15,562,0.9,0.91,,904.326,15.1377
Kepler-82 c,1,0,2012,51.54,5.34,13.9,450,0.9,0.91,,904.326,15.1377
Kepler-82 d,1,0,2014,2.382961,1.77,3.78,1253,0.95,0.96,,904.326,15.1377
Kepler-82 e,1,0,2014,5.902206,2.47,6.66,926,0.95,0.96,,904.326,15.1377
Kepler-82 f,1,0,2019,75.732,4.84,20.9,,0.9,0.91,,904.326,15.1377
Kepler-820 b,1,0,2016,127.8338098,6.09,30.8,554,1.36,1.23,,1387.2,13.9436
Kepler-821 b,1,0,2016,1.92279873,1.31,2.27,1215,0.8,0.84,,614.571,14.8177
Kepler-822 b,1,0,2016,3.22296927,1.77,3.78,1239,1.08,1.06,,860.391,14.5966
Kepler-823 b,1,0,2016,4.16809082,1.57,3.09,1277,0.96,0.98,,1389.27,14.7625
Kepler-824 b,1,0,2016,4.51436633,1.87,4.16,1231,1.22,1.15,,1201.4,14.8825
Kepler-825 b,1,0,2016,3.77360059,1.53,2.96,1270,1.08,1.03,,807.85,14.1453
Kepler-825 c,1,0,2016,8.1818246,1.84,4.04,981,1.08,1.03,,807.85,14.1453
Kepler-826 b,1,0,2016,4.48758907,1.25,2.1,1305,1.15,1.05,,779.596,13.4122
Kepler-827 b,1,0,2016,51.92927591,5.63,27,574,0.91,0.93,,2046.68,15.8616
Kepler-828 b,1,0,2016,0.56785714,1.51,2.89,1848,0.77,0.81,,575.322,15.0441
Kepler-829 b,1,0,2016,6.88337562,2.11,5.1,857,0.97,0.98,,1073.76,14.9206
Kepler-83 b,2,0,2012,9.77,2.83,42.1,460,0.61,0.66,,400.409,15.7832
Kepler-83 c,2,0,2012,20.09,2.36,11.4,362,0.61,0.66,,400.409,15.7832
Kepler-83 d,2,0,2014,5.169796,1.94,24.6,569,0.59,0.58,,400.409,15.7832
Kepler-830 b,1,0,2016,11.29695137,1.7,3.53,907,1.11,1.07,,1122,14.7886
Kepler-831 b,1,0,2016,5.62153941,1.27,2.15,992,0.97,0.99,,593.54,13.6311
Kepler-832 b,1,0,2016,7.1396941,2.06,4.9,965,0.9,0.92,,1688.12,15.8594
Kepler-833 b,1,0,2016,18.7546998,2.02,4.74,382,0.62,0.64,,467.37,15.4686
Kepler-834 b,1,0,2016,13.32388301,2.02,4.74,378,0.66,0.7,,633.937,15.9285
Kepler-835 b,1,0,2016,11.41909375,2.79,8.2,921,1.11,1.08,,2406.33,15.8901
Kepler-836 b,1,0,2016,11.36112327,2.73,7.9,869,1.04,1.03,,980.035,14.5873
Kepler-837 b,1,0,2016,16.56059504,2.56,7.08,701,0.81,0.85,,901.907,15.229
Kepler-838 b,1,0,2016,15.74957994,2.73,7.9,777,0.96,0.98,,1104.04,15.2295
Kepler-839 b,1,0,2016,37.8144514,2.57,7.13,626,1.31,1.22,,944.561,13.5633
Kepler-84 b,1,0,2012,8.726,2.23,40,985,1.43,1,,1023.9,14.7902
Kepler-84 c,1,0,2012,12.883,2.36,20.2,865,1.43,1,,1023.9,14.7902
Kepler-84 d,1,0,2014,4.224537,1.38,2.48,1254,1.17,1.06,,1023.9,14.7902
Kepler-84 e,1,0,2014,27.434389,2.6,7.27,672,1.17,1.06,,1023.9,14.7902
Kepler-84 f,1,0,2014,44.552169,2.2,5.48,572,1.17,1.06,,1023.9,14.7902
Kepler-841 b,1,0,2016,124.4198398,5.23,23.8,416,0.81,0.85,,998.961,15.7442
Kepler-842 b,1,0,2016,1.21956827,1.6,3.19,1252,0.73,0.78,,532.726,15.1296
Kepler-843 b,1,0,2016,2.05387982,2.59,7.22,1523,1.03,1.02,,1165.66,15.2481
Kepler-844 b,1,0,2016,2.61302086,1.68,3.46,713,0.57,0.59,,431.776,15.7957
Kepler-845 b,1,0,2016,0.92785982,2.04,4.82,1361,0.75,0.79,,431.051,14.6386
Kepler-846 b,1,0,2016,19.80792185,2.48,6.71,624,0.91,0.94,,1127.12,15.6041
Kepler-847 b,1,0,2016,2.3432319,1.18,1.76,1054,0.77,0.83,,513.103,14.7799
Kepler-848 b,1,0,2016,6.91134416,1.7,3.53,1086,1.2,1.01,,1378.47,14.0105
Kepler-849 b,1,0,2016,394.62508,8.082,298.7587,363,1.82,1.26,,822.134,12.8358
Kepler-85 b,1,0,2012,8.3,1.778,1.84,809,0.88,0.93,,765.025,14.766
Kepler-85 c,1,0,2012,12.51,1.978,2.15,706,0.88,0.93,,765.025,14.766
Kepler-85 d,1,0,2014,17.91323,1.2,1.87,626,0.89,0.87,,765.025,14.766
Kepler-85 e,1,0,2014,25.216751,1.27,0.6,559,0.89,0.92,,765.025,14.766
Kepler-850 b,1,0,2016,7.19303878,1.78,3.82,995,1.09,1.06,,1661.28,15.4272
Kepler-851 b,1,0,2016,8.50699658,1.68,3.46,900,0.85,0.89,,839.255,15.1081
Kepler-852 b,1,0,2016,44.9309804,2.54,6.99,565,1.16,1.19,,1619.03,13.9066
Kepler-853 b,1,0,2016,7.16892463,1.69,3.5,1187,1.55,1.3,,568.676,12.2485
Kepler-855 b,1,0,2016,7.8866311,8.35,52.7,996,1.03,1.03,,1506.58,15.0191
Kepler-856 b,1,0,2016,8.02768059,9.3,63.3,824,0.93,0.96,,1351.17,15.557
Kepler-857 b,1,0,2016,85.35129427,6.8,37.2,390,0.99,0.99,,983.502,15.0638
Kepler-858 b,1,0,2016,76.13602028,4.87,21.1,399,0.91,0.96,,298.532,12.411
Kepler-859 b,1,0,2016,20.38177573,3.09,9.75,528,0.77,0.81,,839.903,15.8805
Kepler-860 b,1,0,2016,5.10137945,3.24,10.6,1050,1.06,1.04,,1056.36,15.4033
Kepler-861 b,1,0,2016,3.94963138,2.28,5.82,966,0.78,0.82,,850.327,15.5958
Kepler-862 b,1,0,2016,3.14866453,2.21,5.52,1097,0.84,0.88,,1039.03,15.3031
Kepler-863 b,1,0,2016,15.59461874,2.9,8.75,718,0.95,0.96,,1499.66,15.4464
Kepler-864 b,1,0,2016,5.83376092,2.4,6.35,1143,1,1,,2022.9,15.7816
Kepler-864 c,1,0,2023,2.42150341,1.62,3.26,1532,1.2,1.27,,2022.9,15.7816
Kepler-865 b,1,0,2016,14.16399294,2.49,6.76,694,0.92,0.93,,586.137,14.5036
Kepler-865 c,1,0,2023,6.20920207,0.89,0.64,914,0.89,0.78,,586.137,14.5036
Kepler-866 b,1,0,2016,2.61703254,1.63,3.29,996,0.71,0.75,,646.667,15.7966
Kepler-867 b,1,0,2016,150.242127,4.64,19.4,327,0.91,0.92,,1195.54,14.8849
Kepler-868 b,1,0,2016,5.03251791,2.05,4.86,1047,0.89,0.93,,1593.13,15.6177
Kepler-869 b,1,0,2016,40.4287755,3.61,12.7,494,0.95,0.97,,939.455,14.9685
Kepler-87 b,1,0,2013,114.73635,13.49,324.2,478,1.82,1.1,4.3,1232.9,14.5869
Kepler-87 c,1,0,2013,191.2318,6.14,6.4,403,1.82,1.1,4.3,1232.9,14.5869
Kepler-870 b,1,0,2016,21.3587621,2.78,8.15,691,1.02,1.01,,1259.46,15.2216
Kepler-871 b,1,0,2016,22.0459018,3.74,13.5,640,1.14,1.11,,1976.05,15.6422
Kepler-872 b,1,0,2016,2.57885507,1.99,4.62,1230,1.08,1.05,,879.683,15.0714
Kepler-873 b,1,0,2016,20.5533844,3.75,13.5,749,1.27,1.18,,1182.22,14.7952
Kepler-874 b,1,0,2016,40.0686727,3.94,14.7,560,1.13,1.09,,1082.16,14.6941
Kepler-875 b,1,0,2016,27.5073799,2.9,8.75,569,1.11,1.06,,1242.62,15.2096
Kepler-876 b,1,0,2016,5.14438011,1.43,2.63,923,0.77,0.81,,820.913,15.3301
Kepler-877 b,1,0,2016,18.45847097,2.12,5.14,632,0.81,0.85,,602.176,14.5228
Kepler-878 b,1,0,2016,25.9422033,1.93,4.38,501,0.77,0.81,,791.625,14.7898
Kepler-879 b,1,0,2016,33.3855938,2.57,7.13,580,1.02,1.02,,802.672,14.2377
Kepler-88 d,1,0,2020,1403,13.1,965.147,,0.9,0.99,1.8,376.863,13.1048
Kepler-880 b,1,0,2016,7.71468975,2.66,7.56,1622,1.74,1.46,,601.324,11.9642
Kepler-880 c,1,0,2023,11.8061737,2.87,8.6,1407,2.6,1.71,,601.324,11.9642
Kepler-881 b,1,0,2016,4.44448017,1.78,3.82,1217,1.09,1.06,,1375.18,15.1765
Kepler-882 b,1,0,2016,3.98953967,1.23,2.04,903,0.87,0.9,,504.605,14.0774
Kepler-883 b,1,0,2016,12.98495573,1.78,3.82,818,1.09,1.06,,627.455,13.0069
Kepler-884 b,1,0,2016,5.69919514,1.23,2.04,964,0.94,1,,476.733,13.0469
Kepler-885 b,1,0,2016,18.11472949,2.5,6.8,830,1.35,1.21,,651.318,12.7877
Kepler-886 b,1,0,2016,6.24146367,1.52,2.92,1111,1.16,1.1,,711.297,13.8936
Kepler-887 b,1,0,2016,20.42228798,1.84,4.04,785,1.29,1.19,,886.588,13.4496
Kepler-887 c,1,0,2016,7.63846023,1.13,1.51,1089,1.29,1.19,,886.588,13.4496
Kepler-888 b,1,0,2016,70.6979061,1.76,3.75,417,0.9,0.97,,420.817,12.9814
Kepler-889 b,1,0,2016,3.744439,1.09,1.32,1328,1.25,1.14,,598.313,12.6802
Kepler-890 b,1,0,2016,52.75875577,8.89,58.6,540,1.13,1.09,,1712.12,15.1361
Kepler-891 b,1,0,2016,53.44945593,6.41,33.6,486,1.07,1.06,,2340.58,15.273
Kepler-892 b,1,0,2016,13.7521072,2.81,8.3,556,0.72,0.75,,570.727,15.5902
Kepler-893 b,1,0,2016,6.33855761,3.03,9.43,1034,0.99,1,,1285.59,15.1735
Kepler-894 b,1,0,2016,9.803224,2.78,8.15,896,0.85,0.87,,1162.91,15.4056
Kepler-895 b,1,0,2016,2.80624233,1.54,2.99,771,0.61,0.65,,540.134,15.9804
Kepler-896 b,1,0,2016,144.547396,2.53,6.94,303,0.81,0.84,,2334.93,15.4307
Kepler-896 c,1,0,2023,29.5422566,3.15,10.1,515,0.8,0.88,,2334.93,15.4307
Kepler-897 b,1,0,2016,8.0472642,2.39,6.3,855,1.04,1.03,,1519.25,15.0787
Kepler-898 b,1,0,2016,5.8706191,1.49,2.83,616,0.62,0.65,,484.891,15.9386
Kepler-899 b,1,0,2016,19.17891293,2.68,7.65,640,0.91,0.93,,1246.43,15.382
Kepler-9 b,1,0,2010,19.23891,8.29,43.4,661,0.96,1.02,2.74,628.257,13.7809
Kepler-9 c,1,0,2010,38.9853,8.08,29.9,523,0.96,1.02,2.74,628.257,13.7809
Kepler-9 d,1,0,2010,1.592851,1.64,8.41466,2026,1.02,1.07,1.9,628.257,13.7809
Kepler-90 i,1,0,2017,14.44912,1.32,2.3,709,1.29,1.12,4.6,848.254,13.7397
Kepler-900 b,1,0,2016,6.9913086,2.08,4.98,716,0.73,0.78,5.2,487.525,14.9453
Kepler-901 b,1,0,2016,3.51749439,1.37,2.45,704,0.57,0.59,,253.867,14.6803
Kepler-902 b,1,0,2016,40.1099547,2.54,6.99,556,0.93,0.95,,1165.34,14.8583
Kepler-903 b,1,0,2016,10.3507721,2.01,4.7,842,0.97,0.98,,1369.24,14.615
Kepler-903 c,1,0,2016,62.9228557,2.53,6.94,462,0.97,0.98,,1369.24,14.615
Kepler-904 b,1,0,2016,3.02166863,1.77,3.78,1332,1.25,1.16,,978.125,14.3921
Kepler-905 b,1,0,2016,5.08274652,1.41,2.57,928,0.86,0.95,,529.268,13.9504
Kepler-906 b,1,0,2016,41.6979976,2.11,5.1,537,1.02,1.06,,757.791,13.918
Kepler-907 b,1,0,2016,15.86621821,1.2,1.87,879,1.38,1.08,,352,11.4623
Kepler-908 b,3,0,2016,1.34059747,1.22,1.98,1783,1.12,1.11,,290.843,11.465
Kepler-909 b,1,0,2016,13.93290318,1.47,2.76,852,1.23,1.17,,309.596,11.5096
Kepler-91 b,1,0,2013,6.24658,15.323,257.4423,2040,6.3,1.31,6.8,1294.69,12.4762
Kepler-910 b,1,0,2016,2.36436901,0.82,0.477,1752,1.5,1.26,,400.289,11.5286
Kepler-911 b,1,0,2016,20.310501,2.6,7.27,931,1.99,1.34,,556.168,11.8295
Kepler-912 b,1,0,2016,2.53475627,2.8,8.25,1218,1.11,1.07,,2004.72,15.3262
Kepler-913 b,1,0,2016,10.29672521,2.06,4.9,1129,0.61,0.63,,991.618,15.7385
Kepler-913 c,1,0,2021,5.93911982,3.858,14.2,1357,1.8,1.29,,991.618,15.7385
Kepler-914 b,1,0,2016,4.40966548,1.38,2.48,1192,1.15,1.1,,753.723,13.5481
Kepler-915 b,1,0,2016,4.59489604,1.5,2.86,1319,1.38,1.21,,849.036,13.2408
